item,conditions,list,trials,size_A,size_B,size_C,size_D,size_E,size_F,color_A,color_B,color_C,color_D,color_E,color_F,form_A,form_B,form_C,form_D,form_E,form_F,sharpness,prefer_first_1st,combination,relevant_property
18,brdc,4.0,2.0,10.0,9.0,2.0,3.0,10.0,4.0,green,brown,green,green,brown,brown,quadrat,diamond,heart,diamond,star,diamond,blurred,0,dimension_color,both
4,erdc,4.0,5.0,9.0,2.0,1.0,5.0,6.0,1.0,orange,orange,orange,orange,orange,brown,star,circle,quadrat,circle,diamond,quadrat,blurred,100,dimension_color,first
19,erdf,4.0,6.0,9.0,1.0,6.0,5.0,1.0,2.0,green,blue,green,green,grey,brown,diamond,diamond,diamond,diamond,diamond,triangle,blurred,100,dimension_form,first
16,zrcf,4.0,7.0,10.0,3.0,9.0,3.0,9.0,3.0,grey,grey,grey,grey,grey,blue,triangle,quadrat,quadrat,quadrat,quadrat,quadrat,blurred,0,color_form,second
5,zrcf,4.0,7.0,9.0,1.0,2.0,9.0,9.0,1.0,grey,grey,grey,grey,grey,black,quadrat,star,star,star,star,star,blurred,0,color_form,second
20,zrdc,4.0,8.0,9.0,9.0,9.0,9.0,10.0,3.0,brown,grey,grey,grey,grey,grey,diamond,triangle,heart,heart,quadrat,heart,blurred,0,dimension_color,second
18,erdc,4.0,5.0,9.0,1.0,6.0,1.0,2.0,3.0,green,green,green,green,green,brown,triangle,star,heart,circle,quadrat,quadrat,blurred,100,dimension_color,first
6,erdf,4.0,6.0,10.0,1.0,1.0,4.0,1.0,3.0,black,grey,orange,black,orange,green,heart,heart,heart,heart,heart,triangle,blurred,100,dimension_form,first
8,ercf,4.0,4.0,3.0,9.0,2.0,1.0,10.0,10.0,orange,black,black,black,black,black,star,star,star,star,star,diamond,blurred,0,color_form,first
5,ercf,4.0,4.0,3.0,10.0,10.0,2.0,2.0,1.0,grey,black,black,black,black,black,quadrat,quadrat,quadrat,quadrat,quadrat,star,blurred,100,color_form,first
20,erdc,4.0,5.0,10.0,6.0,6.0,5.0,6.0,1.0,grey,grey,grey,grey,grey,brown,heart,triangle,triangle,heart,diamond,quadrat,blurred,100,dimension_color,first
3,erdf,4.0,6.0,10.0,2.0,3.0,4.0,2.0,4.0,grey,orange,green,grey,blue,black,star,star,star,star,star,heart,blurred,0,dimension_form,first
26,erdc,4.0,5.0,10.0,4.0,4.0,5.0,4.0,1.0,black,black,black,black,black,orange,quadrat,quadrat,quadrat,heart,quadrat,heart,blurred,100,dimension_color,first
1,zrdc,4.0,8.0,10.0,10.0,9.0,9.0,9.0,6.0,blue,orange,orange,orange,orange,orange,circle,quadrat,star,diamond,star,heart,blurred,100,dimension_color,second
12,brdc,4.0,2.0,10.0,9.0,3.0,4.0,9.0,1.0,green,black,green,green,black,black,circle,circle,quadrat,diamond,quadrat,quadrat,blurred,100,dimension_color,both
27,ercf,4.0,4.0,9.0,10.0,10.0,10.0,3.0,9.0,brown,green,green,green,green,green,heart,heart,heart,heart,heart,circle,blurred,100,color_form,first
15,brdc,4.0,2.0,10.0,9.0,1.0,4.0,10.0,1.0,blue,green,blue,blue,green,green,triangle,star,quadrat,quadrat,quadrat,quadrat,blurred,100,dimension_color,both
1,brdc,4.0,2.0,10.0,9.0,3.0,1.0,9.0,2.0,blue,orange,blue,blue,orange,orange,quadrat,triangle,circle,circle,diamond,diamond,blurred,100,dimension_color,both
9,zrdf,4.0,9.0,10.0,10.0,9.0,10.0,9.0,1.0,orange,black,brown,blue,green,grey,circle,heart,heart,heart,heart,heart,blurred,100,dimension_form,second
19,brdf,4.0,3.0,9.0,10.0,5.0,1.0,10.0,2.0,black,blue,brown,orange,black,black,diamond,triangle,diamond,diamond,triangle,triangle,blurred,100,dimension_form,both
15,erdc,4.0,5.0,10.0,5.0,2.0,1.0,6.0,2.0,blue,blue,blue,blue,blue,green,star,triangle,star,quadrat,star,triangle,blurred,100,dimension_color,first
14,erdf,4.0,6.0,10.0,6.0,2.0,4.0,4.0,2.0,blue,brown,black,green,grey,grey,quadrat,quadrat,quadrat,quadrat,quadrat,star,blurred,100,dimension_form,first
24,ercf,4.0,4.0,1.0,9.0,3.0,2.0,9.0,9.0,green,blue,blue,blue,blue,blue,triangle,triangle,triangle,triangle,triangle,heart,blurred,0,color_form,first
25,brdf,4.0,3.0,10.0,9.0,3.0,4.0,9.0,5.0,orange,green,black,blue,green,brown,quadrat,triangle,quadrat,quadrat,triangle,triangle,blurred,100,dimension_form,both
13,ercf,4.0,4.0,1.0,1.0,2.0,3.0,1.0,9.0,brown,orange,orange,orange,orange,orange,circle,circle,circle,circle,circle,diamond,blurred,0,color_form,first
26,brdc,4.0,2.0,9.0,9.0,3.0,2.0,10.0,6.0,orange,black,orange,orange,black,black,quadrat,heart,quadrat,heart,quadrat,quadrat,blurred,100,dimension_color,both
8,brcf,4.0,1.0,9.0,2.0,9.0,10.0,2.0,10.0,orange,orange,black,black,orange,black,star,diamond,star,star,diamond,diamond,blurred,100,color_form,both
2,zrcf,4.0,7.0,10.0,10.0,1.0,10.0,9.0,2.0,brown,brown,brown,brown,brown,grey,circle,quadrat,quadrat,quadrat,quadrat,quadrat,blurred,0,color_form,second
1,zrdc,4.0,8.0,10.0,10.0,9.0,9.0,9.0,6.0,blue,orange,orange,orange,orange,orange,circle,quadrat,star,diamond,star,heart,blurred,100,dimension_color,second
14,brdf,4.0,3.0,9.0,9.0,6.0,3.0,10.0,6.0,black,grey,blue,orange,orange,black,quadrat,star,quadrat,quadrat,star,star,blurred,100,dimension_form,both
9,zrdf,4.0,9.0,10.0,10.0,9.0,10.0,9.0,1.0,orange,black,brown,blue,green,grey,circle,heart,heart,heart,heart,heart,blurred,100,dimension_form,second
21,brcf,4.0,1.0,10.0,9.0,3.0,9.0,2.0,2.0,black,black,green,green,black,green,heart,star,heart,heart,star,star,blurred,100,color_form,both
25,zrdf,4.0,9.0,10.0,10.0,10.0,9.0,10.0,3.0,grey,green,green,brown,orange,brown,quadrat,triangle,triangle,triangle,triangle,triangle,blurred,100,dimension_form,second
6,erdf,4.0,6.0,10.0,1.0,1.0,4.0,1.0,3.0,black,grey,orange,black,orange,green,heart,heart,heart,heart,heart,triangle,blurred,100,dimension_form,first
2,zrcf,4.0,7.0,10.0,10.0,1.0,10.0,9.0,2.0,brown,brown,brown,brown,brown,grey,circle,quadrat,quadrat,quadrat,quadrat,quadrat,blurred,100,color_form,second
13,zrcf,4.0,7.0,2.0,1.0,9.0,9.0,2.0,10.0,brown,brown,brown,brown,brown,orange,circle,diamond,diamond,diamond,diamond,diamond,blurred,100,color_form,second
19,erdf,4.0,6.0,9.0,1.0,6.0,5.0,1.0,2.0,green,blue,green,green,grey,brown,diamond,diamond,diamond,diamond,diamond,triangle,blurred,100,dimension_form,first
5,ercf,4.0,4.0,3.0,10.0,10.0,2.0,2.0,1.0,grey,black,black,black,black,black,quadrat,quadrat,quadrat,quadrat,quadrat,star,blurred,100,color_form,first
6,zrdf,4.0,9.0,9.0,9.0,9.0,9.0,10.0,1.0,orange,orange,grey,grey,black,blue,heart,triangle,triangle,triangle,triangle,triangle,blurred,100,dimension_form,second
15,brdc,4.0,2.0,10.0,9.0,1.0,4.0,10.0,1.0,blue,green,blue,blue,green,green,triangle,star,quadrat,quadrat,quadrat,quadrat,blurred,100,dimension_color,both
20,erdc,4.0,5.0,10.0,6.0,6.0,5.0,6.0,1.0,grey,grey,grey,grey,grey,brown,heart,triangle,triangle,heart,diamond,quadrat,blurred,-1,dimension_color,first
27,zrcf,4.0,7.0,9.0,9.0,10.0,9.0,9.0,9.0,green,green,green,green,green,brown,heart,circle,circle,circle,circle,circle,blurred,100,color_form,second
17,erdf,4.0,6.0,9.0,3.0,4.0,6.0,6.0,3.0,green,blue,brown,blue,orange,grey,star,star,star,star,star,diamond,blurred,100,dimension_form,first
20,brdc,4.0,2.0,10.0,9.0,4.0,2.0,9.0,6.0,brown,grey,brown,brown,grey,grey,quadrat,diamond,quadrat,circle,quadrat,star,blurred,100,dimension_color,both
3,zrdf,4.0,9.0,9.0,9.0,9.0,10.0,10.0,5.0,brown,black,black,orange,green,orange,star,heart,heart,heart,heart,heart,blurred,100,dimension_form,second
7,brdc,4.0,2.0,10.0,10.0,3.0,5.0,10.0,4.0,blue,grey,blue,blue,grey,grey,heart,quadrat,diamond,circle,quadrat,heart,blurred,100,dimension_color,both
6,brdf,4.0,3.0,10.0,9.0,1.0,6.0,9.0,4.0,grey,green,brown,brown,grey,brown,heart,triangle,heart,heart,triangle,triangle,blurred,100,dimension_form,both
22,brdf,4.0,3.0,10.0,9.0,2.0,6.0,9.0,5.0,black,orange,black,green,brown,orange,diamond,circle,diamond,diamond,circle,circle,blurred,100,dimension_form,both
24,zrcf,4.0,7.0,10.0,2.0,10.0,1.0,1.0,9.0,blue,blue,blue,blue,blue,green,triangle,heart,heart,heart,heart,heart,blurred,100,color_form,second
17,zrdf,4.0,9.0,10.0,9.0,10.0,9.0,10.0,2.0,brown,orange,blue,orange,blue,green,star,diamond,diamond,diamond,diamond,diamond,blurred,100,dimension_form,second
1,erdc,4.0,5.0,10.0,4.0,4.0,2.0,2.0,5.0,blue,blue,blue,blue,blue,orange,star,quadrat,triangle,star,heart,diamond,blurred,100,dimension_color,first
3,brdf,4.0,3.0,10.0,10.0,2.0,2.0,9.0,6.0,blue,blue,brown,green,brown,orange,star,heart,star,star,heart,heart,blurred,100,dimension_form,both
26,zrdc,4.0,8.0,9.0,10.0,9.0,9.0,9.0,2.0,orange,black,black,black,black,black,heart,quadrat,diamond,quadrat,quadrat,triangle,blurred,100,dimension_color,second
8,zrcf,4.0,7.0,3.0,2.0,10.0,9.0,10.0,9.0,orange,orange,orange,orange,orange,black,star,diamond,diamond,diamond,diamond,diamond,blurred,100,color_form,second
5,brcf,4.0,1.0,10.0,2.0,2.0,10.0,9.0,3.0,grey,grey,black,black,grey,black,quadrat,star,quadrat,quadrat,star,star,blurred,100,color_form,both
14,erdf,4.0,6.0,10.0,6.0,2.0,4.0,4.0,2.0,blue,brown,black,green,grey,grey,quadrat,quadrat,quadrat,quadrat,quadrat,star,blurred,100,dimension_form,first
11,brdf,4.0,3.0,9.0,9.0,1.0,5.0,9.0,5.0,orange,black,blue,green,blue,brown,circle,quadrat,circle,circle,quadrat,quadrat,blurred,100,dimension_form,both
24,brcf,4.0,1.0,1.0,1.0,2.0,1.0,9.0,2.0,green,green,blue,blue,green,blue,triangle,heart,triangle,triangle,heart,heart,blurred,100,color_form,both
24,ercf,4.0,4.0,1.0,9.0,3.0,2.0,9.0,9.0,green,blue,blue,blue,blue,blue,triangle,triangle,triangle,triangle,triangle,heart,blurred,100,color_form,first
5,zrcf,4.0,7.0,9.0,1.0,2.0,9.0,9.0,1.0,grey,grey,grey,grey,grey,black,quadrat,star,star,star,star,star,blurred,100,color_form,second
27,brcf,4.0,1.0,3.0,1.0,1.0,10.0,1.0,1.0,brown,brown,green,green,brown,green,heart,circle,heart,heart,circle,circle,blurred,100,color_form,both
16,ercf,4.0,4.0,10.0,1.0,3.0,10.0,3.0,1.0,grey,blue,blue,blue,blue,blue,triangle,triangle,triangle,triangle,triangle,quadrat,blurred,100,color_form,first
22,zrdf,4.0,9.0,10.0,10.0,10.0,9.0,9.0,2.0,brown,green,brown,grey,orange,green,diamond,circle,circle,circle,circle,circle,blurred,100,dimension_form,second
7,erdc,4.0,5.0,9.0,4.0,2.0,2.0,4.0,2.0,blue,blue,blue,blue,blue,grey,diamond,circle,diamond,diamond,circle,quadrat,blurred,100,dimension_color,first
19,brdf,4.0,3.0,9.0,10.0,5.0,1.0,10.0,2.0,black,blue,brown,orange,black,black,diamond,triangle,diamond,diamond,triangle,triangle,blurred,100,dimension_form,both
1,brdc,4.0,2.0,10.0,9.0,3.0,1.0,9.0,2.0,blue,orange,blue,blue,orange,orange,quadrat,triangle,circle,circle,diamond,diamond,blurred,100,dimension_color,both
18,zrdc,4.0,8.0,9.0,9.0,9.0,9.0,10.0,6.0,green,brown,brown,brown,brown,brown,diamond,quadrat,star,quadrat,quadrat,heart,blurred,100,dimension_color,second
3,erdf,4.0,6.0,10.0,2.0,3.0,4.0,2.0,4.0,grey,orange,green,grey,blue,black,star,star,star,star,star,heart,blurred,100,dimension_form,first
27,ercf,4.0,4.0,9.0,10.0,10.0,10.0,3.0,9.0,brown,green,green,green,green,green,heart,heart,heart,heart,heart,circle,blurred,100,color_form,first
23,brdc,4.0,2.0,9.0,10.0,5.0,2.0,9.0,4.0,grey,black,grey,grey,black,black,star,diamond,quadrat,circle,star,quadrat,blurred,100,dimension_color,both
22,erdf,4.0,6.0,10.0,1.0,5.0,6.0,3.0,6.0,grey,blue,blue,green,grey,green,diamond,diamond,diamond,diamond,diamond,circle,blurred,100,dimension_form,first
21,zrcf,4.0,7.0,10.0,9.0,2.0,10.0,2.0,10.0,green,green,green,green,green,black,heart,star,star,star,star,star,blurred,100,color_form,second
26,brdc,4.0,2.0,9.0,9.0,3.0,2.0,10.0,6.0,orange,black,orange,orange,black,black,quadrat,heart,quadrat,heart,quadrat,quadrat,blurred,100,dimension_color,both
11,zrdf,4.0,9.0,9.0,10.0,10.0,10.0,10.0,6.0,grey,brown,grey,grey,black,grey,circle,quadrat,quadrat,quadrat,quadrat,quadrat,blurred,100,dimension_form,second
2,ercf,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,brown,grey,grey,grey,grey,grey,circle,circle,circle,circle,circle,quadrat,blurred,0,color_form,first
8,ercf,4.0,4.0,3.0,9.0,2.0,1.0,10.0,10.0,orange,black,black,black,black,black,star,star,star,star,star,diamond,blurred,100,color_form,first
23,zrdc,4.0,8.0,9.0,9.0,9.0,9.0,9.0,5.0,grey,black,black,black,black,black,circle,diamond,quadrat,quadrat,triangle,diamond,blurred,100,dimension_color,second
21,ercf,4.0,4.0,3.0,3.0,1.0,3.0,9.0,10.0,black,green,green,green,green,green,heart,heart,heart,heart,heart,star,blurred,100,color_form,first
9,erdf,4.0,6.0,9.0,4.0,1.0,6.0,6.0,5.0,green,green,grey,black,grey,green,circle,circle,circle,circle,circle,heart,blurred,100,dimension_form,first
12,erdc,4.0,5.0,10.0,1.0,2.0,4.0,1.0,4.0,green,green,green,green,green,black,quadrat,heart,heart,star,quadrat,diamond,blurred,100,dimension_color,first
26,erdc,4.0,5.0,10.0,4.0,4.0,5.0,4.0,1.0,black,black,black,black,black,orange,quadrat,quadrat,quadrat,heart,quadrat,heart,blurred,100,dimension_color,first
15,erdc,4.0,5.0,10.0,5.0,2.0,1.0,6.0,2.0,blue,blue,blue,blue,blue,green,star,triangle,star,quadrat,star,triangle,blurred,100,dimension_color,first
20,zrdc,4.0,8.0,9.0,9.0,9.0,9.0,10.0,3.0,brown,grey,grey,grey,grey,grey,diamond,triangle,heart,heart,quadrat,heart,blurred,100,dimension_color,second
16,brcf,4.0,1.0,2.0,9.0,3.0,10.0,2.0,10.0,grey,grey,blue,blue,grey,blue,triangle,quadrat,triangle,triangle,quadrat,quadrat,blurred,100,color_form,both
4,brdc,4.0,2.0,9.0,10.0,1.0,3.0,9.0,5.0,orange,brown,orange,orange,brown,brown,star,quadrat,star,quadrat,quadrat,diamond,blurred,100,dimension_color,both
12,brdc,4.0,2.0,10.0,9.0,3.0,4.0,9.0,1.0,green,black,green,green,black,black,circle,circle,quadrat,diamond,quadrat,quadrat,blurred,100,dimension_color,both
10,ercf,4.0,4.0,2.0,3.0,2.0,9.0,9.0,1.0,orange,blue,blue,blue,blue,blue,triangle,triangle,triangle,triangle,triangle,diamond,blurred,100,color_form,first
9,brdf,4.0,3.0,9.0,9.0,2.0,2.0,9.0,5.0,black,green,blue,green,black,orange,circle,heart,circle,circle,heart,heart,blurred,100,dimension_form,both
12,zrdc,4.0,8.0,10.0,9.0,9.0,9.0,9.0,1.0,green,black,black,black,black,black,star,circle,heart,quadrat,heart,diamond,blurred,100,dimension_color,second
14,zrdf,4.0,9.0,9.0,9.0,10.0,10.0,10.0,6.0,green,orange,orange,blue,brown,brown,quadrat,star,star,star,star,star,blurred,100,dimension_form,second
18,erdc,4.0,5.0,9.0,1.0,6.0,1.0,2.0,3.0,green,green,green,green,green,brown,triangle,star,heart,circle,quadrat,quadrat,blurred,100,dimension_color,first
13,ercf,4.0,4.0,1.0,1.0,2.0,3.0,1.0,9.0,brown,orange,orange,orange,orange,orange,circle,circle,circle,circle,circle,diamond,blurred,0,color_form,first
19,zrdf,4.0,9.0,10.0,9.0,9.0,10.0,10.0,1.0,grey,blue,green,grey,grey,black,diamond,triangle,triangle,triangle,triangle,triangle,blurred,100,dimension_form,second
8,brcf,4.0,1.0,9.0,2.0,9.0,10.0,2.0,10.0,orange,orange,black,black,orange,black,star,diamond,star,star,diamond,diamond,blurred,100,color_form,both
18,brdc,4.0,2.0,10.0,9.0,2.0,3.0,10.0,4.0,green,brown,green,green,brown,brown,quadrat,diamond,heart,diamond,star,diamond,blurred,100,dimension_color,both
2,brcf,4.0,1.0,10.0,2.0,3.0,1.0,1.0,3.0,brown,brown,grey,grey,brown,grey,circle,quadrat,circle,circle,quadrat,quadrat,blurred,100,color_form,both
13,brcf,4.0,1.0,3.0,9.0,1.0,3.0,9.0,2.0,brown,brown,orange,orange,brown,orange,circle,diamond,circle,circle,diamond,diamond,blurred,100,color_form,both
7,zrdc,4.0,8.0,9.0,10.0,9.0,10.0,9.0,3.0,blue,grey,grey,grey,grey,grey,triangle,diamond,heart,quadrat,quadrat,triangle,blurred,100,dimension_color,second
17,brdf,4.0,3.0,10.0,10.0,1.0,6.0,10.0,5.0,blue,blue,brown,black,orange,grey,star,diamond,star,star,diamond,diamond,blurred,100,dimension_form,both
25,erdf,4.0,6.0,9.0,6.0,2.0,2.0,5.0,6.0,orange,brown,orange,green,orange,grey,quadrat,quadrat,quadrat,quadrat,quadrat,triangle,blurred,100,dimension_form,first
4,zrdc,4.0,8.0,10.0,10.0,10.0,9.0,9.0,2.0,orange,brown,brown,brown,brown,brown,triangle,diamond,quadrat,circle,quadrat,star,blurred,100,dimension_color,second
23,erdc,4.0,5.0,9.0,2.0,2.0,6.0,5.0,2.0,black,black,black,black,black,grey,triangle,circle,circle,quadrat,quadrat,quadrat,blurred,12,dimension_color,first
10,brcf,4.0,1.0,1.0,10.0,1.0,2.0,3.0,9.0,orange,orange,blue,blue,orange,blue,triangle,diamond,triangle,triangle,diamond,diamond,blurred,100,color_form,both
10,zrcf,4.0,7.0,9.0,3.0,9.0,9.0,2.0,1.0,orange,orange,orange,orange,orange,blue,triangle,diamond,diamond,diamond,diamond,diamond,blurred,100,color_form,second
16,zrcf,4.0,7.0,10.0,3.0,9.0,3.0,9.0,3.0,grey,grey,grey,grey,grey,blue,triangle,quadrat,quadrat,quadrat,quadrat,quadrat,blurred,100,color_form,second
11,erdf,4.0,6.0,9.0,1.0,4.0,6.0,4.0,6.0,grey,green,blue,green,orange,orange,circle,circle,circle,circle,circle,quadrat,blurred,100,dimension_form,first
25,brdf,4.0,3.0,10.0,9.0,3.0,4.0,9.0,5.0,orange,green,black,blue,green,brown,quadrat,triangle,quadrat,quadrat,triangle,triangle,blurred,100,dimension_form,both
15,zrdc,4.0,8.0,10.0,9.0,10.0,9.0,10.0,2.0,blue,green,green,green,green,green,star,quadrat,heart,triangle,heart,heart,blurred,100,dimension_color,second
4,erdc,4.0,5.0,9.0,2.0,1.0,5.0,6.0,1.0,orange,orange,orange,orange,orange,brown,star,circle,quadrat,circle,diamond,quadrat,blurred,83,dimension_color,first
5,zrcf,4.0,7.0,9.0,1.0,2.0,9.0,9.0,1.0,grey,grey,grey,grey,grey,black,quadrat,star,star,star,star,star,blurred,82,color_form,second
11,zrdf,4.0,9.0,9.0,10.0,10.0,10.0,10.0,6.0,grey,brown,grey,grey,black,grey,circle,quadrat,quadrat,quadrat,quadrat,quadrat,blurred,100,dimension_form,second
15,erdc,4.0,5.0,10.0,5.0,2.0,1.0,6.0,2.0,blue,blue,blue,blue,blue,green,star,triangle,star,quadrat,star,triangle,blurred,0,dimension_color,first
3,zrdf,4.0,9.0,9.0,9.0,9.0,10.0,10.0,5.0,brown,black,black,orange,green,orange,star,heart,heart,heart,heart,heart,blurred,100,dimension_form,second
27,ercf,4.0,4.0,9.0,10.0,10.0,10.0,3.0,9.0,brown,green,green,green,green,green,heart,heart,heart,heart,heart,circle,blurred,100,color_form,first
11,erdf,4.0,6.0,9.0,1.0,4.0,6.0,4.0,6.0,grey,green,blue,green,orange,orange,circle,circle,circle,circle,circle,quadrat,blurred,101,dimension_form,first
10,ercf,4.0,4.0,2.0,3.0,2.0,9.0,9.0,1.0,orange,blue,blue,blue,blue,blue,triangle,triangle,triangle,triangle,triangle,diamond,blurred,100,color_form,first
6,zrdf,4.0,9.0,9.0,9.0,9.0,9.0,10.0,1.0,orange,orange,grey,grey,black,blue,heart,triangle,triangle,triangle,triangle,triangle,blurred,100,dimension_form,second
15,brdc,4.0,2.0,10.0,9.0,1.0,4.0,10.0,1.0,blue,green,blue,blue,green,green,triangle,star,quadrat,quadrat,quadrat,quadrat,blurred,85,dimension_color,both
25,zrdf,4.0,9.0,10.0,10.0,10.0,9.0,10.0,3.0,grey,green,green,brown,orange,brown,quadrat,triangle,triangle,triangle,triangle,triangle,blurred,2,dimension_form,second
18,brdc,4.0,2.0,10.0,9.0,2.0,3.0,10.0,4.0,green,brown,green,green,brown,brown,quadrat,diamond,heart,diamond,star,diamond,blurred,2,dimension_color,both
12,erdc,4.0,5.0,10.0,1.0,2.0,4.0,1.0,4.0,green,green,green,green,green,black,quadrat,heart,heart,star,quadrat,diamond,blurred,100,dimension_color,first
17,zrdf,4.0,9.0,10.0,9.0,10.0,9.0,10.0,2.0,brown,orange,blue,orange,blue,green,star,diamond,diamond,diamond,diamond,diamond,blurred,100,dimension_form,second
12,zrdc,4.0,8.0,10.0,9.0,9.0,9.0,9.0,1.0,green,black,black,black,black,black,star,circle,heart,quadrat,heart,diamond,blurred,0,dimension_color,second
7,erdc,4.0,5.0,9.0,4.0,2.0,2.0,4.0,2.0,blue,blue,blue,blue,blue,grey,diamond,circle,diamond,diamond,circle,quadrat,blurred,100,dimension_color,first
13,ercf,4.0,4.0,1.0,1.0,2.0,3.0,1.0,9.0,brown,orange,orange,orange,orange,orange,circle,circle,circle,circle,circle,diamond,blurred,100,color_form,first
22,brdf,4.0,3.0,10.0,9.0,2.0,6.0,9.0,5.0,black,orange,black,green,brown,orange,diamond,circle,diamond,diamond,circle,circle,blurred,0,dimension_form,both
3,brdf,4.0,3.0,10.0,10.0,2.0,2.0,9.0,6.0,blue,blue,brown,green,brown,orange,star,heart,star,star,heart,heart,blurred,100,dimension_form,both
18,zrdc,4.0,8.0,9.0,9.0,9.0,9.0,10.0,6.0,green,brown,brown,brown,brown,brown,diamond,quadrat,star,quadrat,quadrat,heart,blurred,0,dimension_color,second
17,brdf,4.0,3.0,10.0,10.0,1.0,6.0,10.0,5.0,blue,blue,brown,black,orange,grey,star,diamond,star,star,diamond,diamond,blurred,0,dimension_form,both
9,brdf,4.0,3.0,9.0,9.0,2.0,2.0,9.0,5.0,black,green,blue,green,black,orange,circle,heart,circle,circle,heart,heart,blurred,0,dimension_form,both
27,zrcf,4.0,7.0,9.0,9.0,10.0,9.0,9.0,9.0,green,green,green,green,green,brown,heart,circle,circle,circle,circle,circle,blurred,100,color_form,second
23,brdc,4.0,2.0,9.0,10.0,5.0,2.0,9.0,4.0,grey,black,grey,grey,black,black,star,diamond,quadrat,circle,star,quadrat,blurred,100,dimension_color,both
6,erdf,4.0,6.0,10.0,1.0,1.0,4.0,1.0,3.0,black,grey,orange,black,orange,green,heart,heart,heart,heart,heart,triangle,blurred,100,dimension_form,first
14,zrdf,4.0,9.0,9.0,9.0,10.0,10.0,10.0,6.0,green,orange,orange,blue,brown,brown,quadrat,star,star,star,star,star,blurred,0,dimension_form,second
24,ercf,4.0,4.0,1.0,9.0,3.0,2.0,9.0,9.0,green,blue,blue,blue,blue,blue,triangle,triangle,triangle,triangle,triangle,heart,blurred,0,color_form,first
14,erdf,4.0,6.0,10.0,6.0,2.0,4.0,4.0,2.0,blue,brown,black,green,grey,grey,quadrat,quadrat,quadrat,quadrat,quadrat,star,blurred,-1,dimension_form,first
9,erdf,4.0,6.0,9.0,4.0,1.0,6.0,6.0,5.0,green,green,grey,black,grey,green,circle,circle,circle,circle,circle,heart,blurred,-1,dimension_form,first
5,brcf,4.0,1.0,10.0,2.0,2.0,10.0,9.0,3.0,grey,grey,black,black,grey,black,quadrat,star,quadrat,quadrat,star,star,blurred,100,color_form,both
3,erdf,4.0,6.0,10.0,2.0,3.0,4.0,2.0,4.0,grey,orange,green,grey,blue,black,star,star,star,star,star,heart,blurred,100,dimension_form,first
4,brdc,4.0,2.0,9.0,10.0,1.0,3.0,9.0,5.0,orange,brown,orange,orange,brown,brown,star,quadrat,star,quadrat,quadrat,diamond,blurred,100,dimension_color,both
15,zrdc,4.0,8.0,10.0,9.0,10.0,9.0,10.0,2.0,blue,green,green,green,green,green,star,quadrat,heart,triangle,heart,heart,blurred,100,dimension_color,second
22,zrdf,4.0,9.0,10.0,10.0,10.0,9.0,9.0,2.0,brown,green,brown,grey,orange,green,diamond,circle,circle,circle,circle,circle,blurred,100,dimension_form,second
21,brcf,4.0,1.0,10.0,9.0,3.0,9.0,2.0,2.0,black,black,green,green,black,green,heart,star,heart,heart,star,star,blurred,0,color_form,both
6,brdf,4.0,3.0,10.0,9.0,1.0,6.0,9.0,4.0,grey,green,brown,brown,grey,brown,heart,triangle,heart,heart,triangle,triangle,blurred,0,dimension_form,both
14,brdf,4.0,3.0,9.0,9.0,6.0,3.0,10.0,6.0,black,grey,blue,orange,orange,black,quadrat,star,quadrat,quadrat,star,star,blurred,101,dimension_form,both
